O	 D	 AMOEBA	 FlowValue
108	49	-1	81.81883265
108	64	-1	75.39072693
50	73	-1	48.43344706
108	40	-1	149.0359238
31	145	-1	74.82312644
59	72	-1	16.99103617
25	72	-1	22.30073497
149	55	-1	40.1581082
132	17	-1	10.74277709
87	123	-1	81.22725987
52	49	-1	79.26199413
132	137	-1	134.8485406
50	123	-1	33.61127995
1	121	-1	32.6136586
147	45	-1	150.3710944
145	44	-1	101.1867763
19	64	-1	23.19714676
150	128	-1	20.61005771
35	64	-1	46.3942935
99	51	-1	45.8258739
53	72	-1	49.91116874
19	73	-1	43.05195294
141	49	-1	25.5683852
49	101	-1	182.6407036
31	29	-1	24.80548367
100	77	-1	57.82463716
71	11	-1	132.3140253
2	123	-1	8.402819986
122	33	-1	172.2030885
150	146	-1	125.1397394
13	31	-1	201.1511714
13	112	-1	16.87735228
46	123	-1	39.21315994
122	40	-1	149.0359239
148	4	-1	97.73737966
149	19	-1	39.50071101
138	62	-1	35.96055128
132	109	-1	27.91035195
4	39	-1	82.37096588
48	73	-1	37.67045883
2	77	-1	106.0118348
104	133	-1	57.92400371
13	17	-1	49.41677463
45	75	-1	177.1296146
1	45	-1	50.12369812
48	64	-1	34.79572013
104	125	-1	116.6530571
148	10	-1	72.6502823
134	45	-1	39.38290567
50	17	-1	116.0219926
80	110	-1	164.2845408
144	101	-1	150.5280524
26	73	-1	16.14448235
148	17	-1	47.26821921
45	44	-1	151.7801645
138	43	-1	196.5974597
84	145	-1	11.08490762
134	31	-1	106.8615598
27	91	-1	56.4033971
132	72	-1	6.371638562
26	51	-1	27.49552434
2	40	-1	167.6654144
5	45	-1	50.12369812
116	45	-1	82.34607549
27	126	-1	117.1508903
141	121	-1	21.74243907
1	145	-1	96.99294169
104	49	-1	122.728249
39	21	-1	120.3028194
50	44	-1	130.0972839
149	131	-1	169.0545624
5	31	-1	7.333636457
87	72	-1	20.17685544
50	84	-1	111.0261281
144	145	-1	216.1556986
35	15	-1	53.91707554
48	17	-1	38.67399754
144	136	-1	160.7785972
149	36	-1	148.4340211
108	50	-1	58.9258851
101	29	-1	66.14795644
45	123	-1	162.4545197
145	49	-1	63.920963
104	126	-1	58.57544517
31	33	-1	99.98889012
45	133	-1	50.68350324
104	20	-1	3.71428253
144	21	-1	128.8958779
71	31	-1	7.333636457
80	45	-1	125.3092453
108	32	-1	154.1210525
66	146	-1	41.71324646
32	46	-1	175.8846197
149	63	-1	34.68548933
108	31	-1	122.576495
4	75	-1	147.6080122
36	49	-1	38.3525778
148	128	-1	82.44023083
122	39	-1	98.84515906
52	145	-1	80.36558026
101	49	-1	107.3872179
35	72	-1	45.66340971
116	101	-1	46.16193607
150	32	-1	105.9582236
28	32	-1	183.0187498
27	17	-1	27.93122044
145	133	-1	50.68350324
138	72	-1	74.33578323
27	121	-1	50.73235782
122	41	-1	100.3586501
53	49	-1	20.45470816
150	50	-1	128.2504558
5	80	-1	12.96327504
52	29	-1	24.80548367
116	114	-1	151.2840231
148	11	-1	66.15701264
45	50	-1	155.9802841
3	101	-1	26.09152908
55	121	-1	123.2071547
116	121	-1	50.73235782
32	73	-1	48.43344706
104	101	-1	40.14081397
87	31	-1	36.66818228
108	128	-1	136.0263809
28	20	-1	59.42852049
35	103	-1	50.02584669
138	64	-1	40.59500681
122	77	-1	86.73695573
52	123	-1	36.41221994
45	36	-1	49.47800703
141	77	-1	53.00591739
46	44	-1	28.91050752
19	123	-1	14.00469998
39	31	-1	20.95324702
100	31	-1	78.57467632
145	83	-1	84.21707274
4	146	-1	125.1397394
102	73	-1	53.81494118
13	45	-1	85.92633965
38	63	-1	104.056468
4	123	-1	30.81033995
117	73	-1	10.76298824
28	97	-1	108.5540599
39	20	-1	70.57136808
145	84	-1	135.6986011
1	17	-1	12.89133251
2	32	-1	33.71398022
31	123	-1	44.81503993
149	17	-1	161.1416564
50	45	-1	103.8276604
68	45	-1	164.692151
27	33	-1	38.88456838
52	95	-1	108.5624777
13	95	-1	139.5803285
144	146	-1	58.39854504
149	26	-1	66.84268574
144	33	-1	183.3129652
39	10	-1	114.1647293
27	137	-1	134.8485406
46	72	-1	52.03504826
2	50	-1	149.047827
3	49	-1	53.69360893
132	45	-1	75.18554719
99	82	-1	174.8146692
122	145	-1	30.48349596
100	51	-1	61.1011652
52	45	-1	143.2105661
23	43	-1	70.21337846
46	63	-1	17.34274466
32	128	-1	53.58615003
39	56	-1	144.7339123
26	31	-1	58.66909166
112	45	-1	186.1737359
138	17	-1	51.56533005
23	32	-1	77.06052623
23	145	-1	44.33963048
90	72	-1	42.47759042
39	49	-1	51.13677041
55	145	-1	207.8420179
2	31	-1	60.76441636
108	121	-1	39.86113829
52	51	-1	33.60564086
122	29	-1	41.34247278
55	31	-1	10.47662351
3	45	-1	17.90132076
83	121	-1	28.98991876
2	17	-1	27.93122044
138	10	-1	145.3005646
102	17	-1	25.78266503
112	40	-1	18.62949048
4	51	-1	155.8079713
104	26	-1	167.1067143
144	123	-1	58.8197399
150	33	-1	11.10987668
112	73	-1	16.14448235
13	29	-1	124.0274183
116	109	-1	186.069013
28	49	-1	140.6261186
149	73	-1	10.76298824
150	73	-1	96.86689412
68	31	-1	38.76350699
147	31	-1	14.66727291
104	128	-1	57.70816158
13	133	-1	57.92400371
81	45	-1	196.9145284
45	80	-1	25.92655009
46	17	-1	96.68499385
150	51	-1	24.44046608
35	145	-1	30.48349596
31	101	-1	110.3872384
45	73	-1	5.381494118
50	20	-1	18.57141265
149	100	-1	48.13825306
48	121	-1	47.10861798
27	62	-1	143.8422051
28	21	-1	21.48264632
26	47	-1	70.43741636
112	29	-1	24.80548367
148	26	-1	167.1067143
149	5	-1	55.52265324
116	72	-1	9.557457844
48	101	-1	150.5280524
102	47	-1	176.0935409
26	49	-1	135.5124416
2	38	-1	59.24433846
22	45	-1	107.4079246
27	82	-1	76.48141775
132	49	-1	112.5008949
104	51	-1	15.27529129
32	101	-1	24.08448839
150	126	-1	65.89737582
28	145	-1	72.05189954
2	33	-1	177.7580269
27	43	-1	203.6187975
138	122	-1	50.5535615
141	31	-1	166.5783138
112	145	-1	5.542453811
23	31	-1	73.33636457
84	31	-1	37.71584464
3	83	-1	155.4776728
134	145	-1	44.33963048
2	137	-1	122.5895823
43	73	-1	48.43344706
104	73	-1	32.28896471
19	32	-1	105.9582236
138	101	-1	50.17601747
19	145	-1	16.62736143
35	49	-1	61.36412449
144	51	-1	134.4225634
43	49	-1	186.649212
149	138	-1	85.50256508
36	103	-1	33.35056446
2	51	-1	116.0922139
141	17	-1	105.2792155
23	45	-1	189.7540001
84	45	-1	189.7540001
46	80	-1	123.1511129
55	51	-1	33.60564086
13	80	-1	32.4081876
149	43	-1	35.10668923
71	32	-1	14.44884867
46	91	-1	80.57628157
108	43	-1	70.21337846
2	5	-1	111.0453065
148	100	-1	33.69677714
3	62	-1	35.96055128
59	77	-1	110.8305545
136	72	-1	6.371638563
1	101	-1	112.3942791
138	25	-1	6.142657068
128	31	-1	31.42987054
144	126	-1	29.28772259
35	45	-1	71.60528305
150	20	-1	96.5713458
46	101	-1	110.3872384
150	135	-1	43.58675399
55	30	-1	73.72660332
3	44	-1	28.91050752
23	49	-1	191.762889
31	17	-1	32.22833128
38	77	-1	96.37439525
133	45	-1	53.70396228
84	72	-1	158.2290243
31	30	-1	193.5323337
53	45	-1	118.148717
1	72	-1	71.14996395
48	45	-1	200.4947925
122	44	-1	180.690672
150	145	-1	22.16981524
45	30	-1	36.86330166
138	133	-1	166.5315107
145	123	-1	70.02349989
71	146	-1	83.42649292
58	133	-1	94.12650602
13	21	-1	176.1576998
90	133	-1	137.5695088
104	121	-1	43.48487814
2	72	-1	126.3708315
52	31	-1	74.38402692
50	21	-1	124.5993486
46	25	-1	6.142657068
23	21	-1	141.7854657
28	31	-1	22.00090937
114	49	-1	61.36412449
83	29	-1	57.87946189
87	25	-1	12.28531414
71	80	-1	12.96327504
43	62	-1	89.90137819
112	109	-1	18.6069013
28	109	-1	139.5517597
71	73	-1	48.43344705
43	101	-1	18.06336629
46	50	-1	24.26359975
50	145	-1	105.3066224
66	49	-1	51.13677041
114	73	-1	69.95942353
116	33	-1	94.43395178
45	27	-1	143.358899
23	121	-1	21.74243906
148	41	-1	58.10237639
45	20	-1	107.7141934
132	50	-1	86.65571338
46	26	-1	133.6853715
138	123	-1	2.800939995
70	31	-1	14.66727291
55	84	-1	43.17682761
50	43	-1	98.29872984
149	128	-1	90.68425392
43	72	-1	130.6185905
48	133	-1	108.607507
71	45	-1	68.02501887
39	4	-1	32.57912655
149	137	-1	98.07166587
112	49	-1	23.01154668
66	21	-1	73.04099748
3	51	-1	18.33034956
25	66	-1	73.34174319
28	72	-1	29.73431329
144	26	-1	50.1320143
149	146	-1	58.39854504
27	128	-1	90.68425392
19	49	-1	71.59147857
27	49	-1	79.26199413
138	20	-1	22.28569518
112	135	-1	10.8966885
144	17	-1	60.15955173
148	101	-1	68.23938376
134	80	-1	25.92655008
138	31	-1	116.290521
13	72	-1	79.64548203
70	123	-1	53.21785991
35	39	-1	164.7419318
149	51	-1	155.8079713
39	51	-1	122.2023304
80	32	-1	187.8350327
28	38	-1	88.86650769
31	43	-1	140.4267569
104	30	-1	101.3740796
144	77	-1	53.00591739
1	125	-1	99.98833469
145	32	-1	14.44884867
147	123	-1	86.82913986
27	4	-1	48.86868983
71	121	-1	21.74243907
144	6	-1	101.8658427
110	31	-1	4.190649404
39	33	-1	55.5493834
46	109	-1	55.8207039
13	145	-1	110.8490762
108	17	-1	23.63410961
141	45	-1	28.64211322
132	123	-1	64.4216199
23	73	-1	129.1558588
136	126	-1	117.1508903
148	121	-1	61.60357735
138	51	-1	51.93599042
51	121	-2	79.72227658
11	72	-2	37.16789162
80	51	-2	21.38540782
81	72	-2	41.41565065
82	72	-2	9.557457844
11	121	-2	50.73235783
123	51	-2	54.99104868
64	51	-2	36.66069912
91	72	-2	61.5925061
63	29	-2	165.3698911
61	72	-2	78.58354227
10	72	-2	15.92909641
123	121	-2	137.7021141
63	72	-2	33.98207234
82	29	-2	57.87946189
63	51	-2	30.5505826
133	51	-2	58.04610694
82	125	-2	149.9825021
106	126	-2	117.1508903
125	121	-2	97.8409758
123	56	-2	44.53351147
124	51	-2	36.66069912
64	29	-2	223.249353
29	55	-3	86.05308903
54	51	-3	106.9270391
93	126	-3	109.8289597
54	72	-3	28.67237353
72	121	-3	39.86113829
93	72	-3	37.1678916
54	29	-3	99.22193466
126	121	-3	54.35609767
96	51	-3	42.77081564
143	55	-3	91.78996162
29	51	-3	158.8630295
20	121	-3	43.48487813
72	72	-3	49.91116874
30	51	-3	39.71575738
137	72	-3	103.0081568
33	55	-3	109.0005794
17	121	-3	14.49495938
17	72	-3	55.22086754
137	121	-3	39.86113829
140	56	-3	133.6005344
119	121	-3	28.98991876
20	51	-3	9.16517478
98	45	-4	128.8895095
143	45	-4	50.12369813
54	103	-4	33.35056446
93	73	-4	53.81494118
29	43	-4	63.19204061
96	45	-4	50.12369813
33	145	-4	16.62736143
54	145	-4	77.59435335
54	43	-4	56.17070277
93	45	-4	71.60528304
17	73	-4	53.81494118
16	45	-4	35.80264152
54	45	-4	46.54343397
29	32	-4	105.9582236
72	45	-4	25.06184906
93	62	-4	89.90137819
93	145	-4	52.6533112
17	45	-4	89.5066038
20	45	-4	82.34607549
94	21	-5	81.63405601
54	31	-5	69.14571517
41	100	-5	19.25530123
29	82	-5	81.94437616
96	31	-5	35.62051993
72	31	-5	46.09714344
143	31	-5	34.57285758
143	100	-5	81.83503021
29	77	-5	86.73695572
78	133	-5	14.48100093
17	82	-5	43.70366728
41	84	-5	129.5304828
78	83	-5	77.73883638
98	100	-5	19.25530123
93	31	-5	9.428961159
44	25	-6	42.99859947
40	72	-6	27.61043377
8	72	-6	8.495518081
8	101	-6	16.05632559
8	126	-6	146.4386129
8	121	-6	32.61365861
69	101	-6	28.09856978
8	80	-6	58.33473769
146	100	-7	72.20737959
11	31	-7	51.33545519
51	31	-7	9.428961159
11	100	-7	33.69677714
63	82	-7	65.55550093
146	31	-7	6.285974106
118	31	-7	32.47753288
54	33	-8	61.10432174
95	33	-8	83.3240751
96	33	-8	22.21975336
54	75	-8	14.76080122
96	138	-8	28.50085503
118	72	-9	3.185819281
